Decode results B 1
,"Source","State","Start","Tx value","Rx value"
259,"Rx","Ok","3.7269 ms"," ---","[hex]07"
260,"Rx","Ok","3.7486 ms"," ---","[hex]A3"
261,"Rx","Ok","3.78 ms"," ---","[hex]00"
262,"Rx","Ok","3.8082 ms"," ---","[hex]00"
263,"Rx","Ok","3.8311 ms"," ---","[hex]07"
264,"Rx","Ok","3.8529 ms"," ---","[hex]4D"
265,"Rx","Ok","3.8843 ms"," ---","[hex]00"
266,"Rx","Ok","3.9124 ms"," ---","[hex]00"
267,"Rx","Ok","3.9354 ms"," ---","[hex]07"
268,"Rx","Ok","3.9589 ms"," ---","[hex]A3"
269,"Rx","Ok","3.9885 ms"," ---","[hex]00"
270,"Rx","Ok","4.0166 ms"," ---","[hex]00"
271,"Rx","Ok","4.0396 ms"," ---","[hex]07"
272,"Rx","Ok","4.0632 ms"," ---","[hex]22"
273,"Rx","Ok","4.0928 ms"," ---","[hex]00"
274,"Rx","Ok","4.1239 ms"," ---","[hex]00"
275,"Rx","Ok","4.1457 ms"," ---","[hex]07"
276,"Rx","Ok","4.1674 ms"," ---","[hex]6D"
277,"Rx","Ok","4.1936 ms"," ---","[hex]00"
278,"Rx","Ok","4.2191 ms"," ---","[hex]00"
279,"Rx","Ok","4.2429 ms"," ---","[hex]06"
280,"Rx","Ok","4.2668 ms"," ---","[hex]F0"
281,"Rx","Ok","4.2935 ms"," ---","[hex]00"
282,"Rx","Ok","4.3215 ms"," ---","[hex]00"
283,"Rx","Ok","4.3443 ms"," ---","[hex]07"
284,"Rx","Ok","4.3684 ms"," ---","[hex]53"
285,"Rx","Ok","4.3978 ms"," ---","[hex]00"
286,"Rx","Ok","4.4295 ms"," ---","[hex]00"
287,"Rx","Ok","4.4512 ms"," ---","[hex]06"
288,"Rx","Ok","4.4734 ms"," ---","[hex]FF"
289,"Rx","Ok","4.5065 ms"," ---","[hex]00"
290,"Rx","Ok","4.5387 ms"," ---","[hex]00"
291,"Rx","Ok","4.5626 ms"," ---","[hex]07"
292,"Rx","Ok","4.5843 ms"," ---","[hex]32"
293,"Rx","Ok","4.6179 ms"," ---","[hex]00"
294,"Rx","Ok","4.6438 ms"," ---","[hex]00"
295,"Rx","Ok","4.6709 ms"," ---","[hex]06"
296,"Rx","Ok","4.6926 ms"," ---","[hex]CC"
297,"Rx","Ok","4.7229 ms"," ---","[hex]00"
298,"Rx","Ok","4.7488 ms"," ---","[hex]00"
299,"Rx","Ok","4.7759 ms"," ---","[hex]07"
300,"Rx","Ok","4.7977 ms"," ---","[hex]37"
301,"Rx","Ok","4.8276 ms"," ---","[hex]00"
302,"Rx","Ok","4.8538 ms"," ---","[hex]00"
303,"Rx","Ok","4.8788 ms"," ---","[hex]06"
304,"Rx","Ok","4.9005 ms"," ---","[hex]B8"
305,"Rx","Ok","4.9272 ms"," ---","[hex]00"
306,"Rx","Ok","4.9524 ms"," ---","[hex]00"
307,"Rx","Ok","4.9792 ms"," ---","[hex]08"
308,"Rx","Ok","5.0009 ms"," ---","[hex]7D"
309,"Rx","Ok","5.0311 ms"," ---","[hex]00"
310,"Rx","Ok","5.0574 ms"," ---","[hex]00"
311,"Rx","Ok","5.0841 ms"," ---","[hex]06"
312,"Rx","Ok","5.1059 ms"," ---","[hex]AE"
313,"Rx","Ok","5.1392 ms"," ---","[hex]00"
314,"Rx","Ok","5.1676 ms"," ---","[hex]00"
315,"Rx","Ok","5.1922 ms"," ---","[hex]06"
316,"Rx","Ok","5.2139 ms"," ---","[hex]F2"
317,"Rx","Ok","5.2442 ms"," ---","[hex]00"
318,"Rx","Ok","5.2782 ms"," ---","[hex]00"
319,"Rx","Ok","5.3014 ms"," ---","[hex]08"
320,"Rx","Ok","5.3231 ms"," ---","[hex]28"
"Data format","Hex"

