Decode results B 1
,"Source","State","Start","Tx value","Rx value"
209,"Rx","Ok","-984.8 µs"," ---","[hex]00"
210,"Rx","Ok","-963.1 µs"," ---","[hex]07"
211,"Rx","Ok","-934.2 µs"," ---","[hex]00"
212,"Rx","Ok","-912.4 µs"," ---","[hex]08"
213,"Rx","Ok","-883.2 µs"," ---","[hex]00"
214,"Rx","Ok","-861.5 µs"," ---","[hex]07"
215,"Rx","Ok","-832.4 µs"," ---","[hex]00"
216,"Rx","Ok","-810.7 µs"," ---","[hex]07"
217,"Rx","Ok","-781.7 µs"," ---","[hex]00"
218,"Rx","Ok","-760 µs"," ---","[hex]06"
219,"Rx","Ok","-730.7 µs"," ---","[hex]00"
220,"Rx","Ok","-709 µs"," ---","[hex]06"
221,"Rx","Ok","-680 µs"," ---","[hex]00"
222,"Rx","Ok","-658.2 µs"," ---","[hex]07"
223,"Rx","Ok","-629.4 µs"," ---","[hex]00"
224,"Rx","Ok","-607.6 µs"," ---","[hex]09"
225,"Rx","Ok","-578.6 µs"," ---","[hex]00"
226,"Rx","Ok","-556.9 µs"," ---","[hex]07"
227,"Rx","Ok","-527.4 µs"," ---","[hex]00"
228,"Rx","Ok","-505.6 µs"," ---","[hex]06"
229,"Rx","Ok","-476.9 µs"," ---","[hex]00"
230,"Rx","Ok","-455.1 µs"," ---","[hex]06"
231,"Rx","Ok","-426.2 µs"," ---","[hex]00"
232,"Rx","Ok","-404.5 µs"," ---","[hex]FE"
233,"Rx","Ok","-375.4 µs"," ---","[hex]01"
234,"Rx","Ok","-353.7 µs"," ---","[hex]08"
235,"Rx","Ok","-324.2 µs"," ---","[hex]01"
236,"Rx","Ok","-302.5 µs"," ---","[hex]22"
237,"Rx","Ok","-273.8 µs"," ---","[hex]01"
238,"Rx","Ok","-252 µs"," ---","[hex]40"
239,"Rx","Ok","-223 µs"," ---","[hex]01"
240,"Rx","Ok","-201.3 µs"," ---","[hex]62"
241,"Rx","Ok","-172 µs"," ---","[hex]01"
242,"Rx","Ok","-150.3 µs"," ---","[hex]82"
243,"Rx","Ok","-121.3 µs"," ---","[hex]01"
244,"Rx","Ok","-99.6 µs"," ---","[hex]A0"
245,"Rx","Ok","-70.2 µs"," ---","[hex]01"
246,"Rx","Ok","-48.5 µs"," ---","[hex]C5"
247,"Rx","Ok","-19.5 µs"," ---","[hex]01"
248,"Rx","Ok","2.2 µs"," ---","[hex]E5"
249,"Rx","Ok","31.2 µs"," ---","[hex]02"
250,"Rx","Ok","52.9 µs"," ---","[hex]07"
251,"Rx","Ok","82.3 µs"," ---","[hex]02"
252,"Rx","Ok","104 µs"," ---","[hex]20"
253,"Rx","Ok","132.8 µs"," ---","[hex]02"
254,"Rx","Ok","154.5 µs"," ---","[hex]3E"
255,"Rx","Ok","183.8 µs"," ---","[hex]02"
256,"Rx","Ok","205.5 µs"," ---","[hex]64"
257,"Rx","Ok","234.5 µs"," ---","[hex]02"
258,"Rx","Ok","256.2 µs"," ---","[hex]89"
259,"Rx","Ok","285.4 µs"," ---","[hex]02"
260,"Rx","Ok","307.1 µs"," ---","[hex]B4"
261,"Rx","Ok","336.2 µs"," ---","[hex]03"
262,"Rx","Ok","358 µs"," ---","[hex]1E"
263,"Rx","Ok","387.1 µs"," ---","[hex]03"
264,"Rx","Ok","408.8 µs"," ---","[hex]1C"
265,"Rx","Ok","437.6 µs"," ---","[hex]03"
266,"Rx","Ok","459.3 µs"," ---","[hex]1A"
267,"Rx","Ok","488.7 µs"," ---","[hex]03"
268,"Rx","Ok","510.4 µs"," ---","[hex]1B"
269,"Rx","Ok","539.2 µs"," ---","[hex]03"
270,"Rx","Ok","561 µs"," ---","[hex]1D"
271,"Rx","Ok","590.1 µs"," ---","[hex]03"
272,"Rx","Ok","611.8 µs"," ---","[hex]1A"
273,"Rx","Ok","640.9 µs"," ---","[hex]03"
274,"Rx","Ok","662.7 µs"," ---","[hex]1C"
275,"Rx","Ok","691.8 µs"," ---","[hex]03"
276,"Rx","Ok","713.5 µs"," ---","[hex]1A"
277,"Rx","Ok","742.6 µs"," ---","[hex]03"
278,"Rx","Ok","764.3 µs"," ---","[hex]1A"
279,"Rx","Ok","793.6 µs"," ---","[hex]03"
280,"Rx","Ok","815.3 µs"," ---","[hex]1C"
281,"Rx","Ok","844.4 µs"," ---","[hex]03"
282,"Rx","Ok","866.1 µs"," ---","[hex]1A"
283,"Rx","Ok","895.2 µs"," ---","[hex]03"
284,"Rx","Ok","916.9 µs"," ---","[hex]20"
285,"Rx","Ok","946 µs"," ---","[hex]03"
286,"Rx","Ok","967.7 µs"," ---","[hex]1D"
287,"Rx","Ok","996.8 µs"," ---","[hex]03"
288,"Rx","Ok","1.0185 ms"," ---","[hex]1E"
289,"Rx","Ok","1.0474 ms"," ---","[hex]03"
290,"Rx","Ok","1.0691 ms"," ---","[hex]1D"
291,"Rx","Ok","1.0982 ms"," ---","[hex]03"
292,"Rx","Ok","1.1199 ms"," ---","[hex]20"
293,"Rx","Ok","1.1491 ms"," ---","[hex]03"
294,"Rx","Ok","1.1709 ms"," ---","[hex]1C"
295,"Rx","Ok","1.2 ms"," ---","[hex]03"
296,"Rx","Ok","1.2217 ms"," ---","[hex]21"
297,"Rx","Ok","1.2508 ms"," ---","[hex]03"
298,"Rx","Ok","1.2725 ms"," ---","[hex]17"
299,"Rx","Ok","1.3017 ms"," ---","[hex]03"
300,"Rx","Ok","1.3234 ms"," ---","[hex]1C"
301,"Rx","Ok","1.3524 ms"," ---","[hex]03"
302,"Rx","Ok","1.3741 ms"," ---","[hex]1C"
303,"Rx","Ok","1.4031 ms"," ---","[hex]03"
304,"Rx","Ok","1.4248 ms"," ---","[hex]1E"
305,"Rx","Ok","1.4539 ms"," ---","[hex]03"
306,"Rx","Ok","1.4756 ms"," ---","[hex]1E"
307,"Rx","Ok","1.5049 ms"," ---","[hex]03"
308,"Rx","Ok","1.5267 ms"," ---","[hex]1C"
309,"Rx","Ok","1.5556 ms"," ---","[hex]03"
310,"Rx","Ok","1.5773 ms"," ---","[hex]1E"
311,"Rx","Ok","1.6063 ms"," ---","[hex]03"
312,"Rx","Ok","1.628 ms"," ---","[hex]1C"
313,"Rx","Ok","1.6571 ms"," ---","[hex]03"
314,"Rx","Ok","1.6788 ms"," ---","[hex]19"
315,"Rx","Ok","1.7084 ms"," ---","[hex]03"
316,"Rx","Ok","1.7301 ms"," ---","[hex]1E"
317,"Rx","Ok","1.7587 ms"," ---","[hex]03"
318,"Rx","Ok","1.7804 ms"," ---","[hex]1C"
319,"Rx","Ok","1.8095 ms"," ---","[hex]03"
320,"Rx","Ok","1.8312 ms"," ---","[hex]1E"
